,artist,song,text
1604,Squeeze,The Call,"It felt so bad that I'm in pain  
Then why don't I say no not again  
Your love has failed and all's gone sour  
You have to see her every hour  
When you can't sleep your mind is blank  
But you don't love no longer thinks  
You lose the grip you thought you had  
She smiles at you but you are sad  
So if then heaven sees in you  
Then suddenly its over, through  
You take your life into your hands  
Forgetting all your other plans  
  
And your so sad you cut your wrists  
And they can show you what they missed  
You labor now a point in pain  
But will your worst day ever end  
When you lose or when you've gained  
Don't give up, Don't start again  
Your feelings burned like forest wood  
You take you're life, you're gone for good  
You'll miss her bed but not her brains  
There is no need to mention names  
My reasons strong that all has failed  
Your face is blue you're looking pale  
Love can kill you suck you down  
Suicidal up - side down  
Love's a mystery to us all  
So don't be mistaken what a call  
  
Remember when we used to fight  
And fists would fly throughout the night  
Your face is filled with cherry blood  
And so I feel my time has come  
You tore me from the world I knew  
And suddenly its finished, through  
Your feelings burned like forest wood  
You take you're life, you're gone foor good  
  
You'll miss her bed but not her brains  
There is no need to mention names  
My reasons strong that all has failed  
Your face is blue you're looking pale

"
1605,Squeeze,The Fortnight Saga,"Business as usual at the harmony home  
Up for the weekend to see my father  
So I'm the one beneath the unturned stone  
I begin the ritual fortnight saga  
Get in the cab, bags packed with clothes  
Cassette player, the jungle of hose  
A pair of shoes for walking in  
Out of the cab, the doorbell rings  
  
Hungover greetings from the man in my life  
A hug, a kiss, and a mug by the fire  
He says I should need a woman I might like  
I drop my bags and walk right by her  
  
Get in the bath, bubbles up high  
Cassette player plays in the night  
She's at the door, wants to come in  
I'm in the bath, I loudly sing  
  
Business as usual at the harmony home  
I can't believe it how time flies  
I'm waving

"
1606,Squeeze,The Very First Dance,"I had finally beat my nerve  
To watch her on the stage  
Removing all her clothes  
Revealing only age  
Some men stared with a stun  
Some sat in married guilt  
That night I chewed a brick  
For ideals I had built  
And there we were in each other's arms  
The very 1st dance that seemed to last  
For ever  
  
Our heads they almost touched  
Our feet beneath us moved  
Professional her dance  
And me the horses hoof  
The lights the beat the vision  
I'd conjured in my head  
Had magically appeared  
And disappeared again  
  
The music stopped we parted  
But only for a bar  
Off to the Bahamas  
Back into her arms  
The excitement of a kiss  
Quenched my lovers thirst  
We walked into the cold night  
A night to remember

"
1607,Squeeze,There At The Top,"She's independent  
She's a modern woman  
She needs no prompting  
On her should 'n' shouldn't  
It's always bosses  
Who wish that she wouldn't  
Files in the cabinet so neatly numerical  
Makes all the clients so neatly alphabetical  
Turn of twenty one  
She's looking at the map  
Looking at her watch  
Bags on the rack  
It seems like she's there at the top  
  
There for her service  
Comfy red Granada  
Up to the midlands  
  
With a taped Sinatra  
Plans all the hotels  
And the airplane charters  
Found under covers with some representative  
The deal is effected but still only tentative  
  
Shorthands a letter  
Heading on the paper  
Slimline her lunch break  
Will it ever make her  
Slender and modern  
So all the men will take her  
Back to the mirror in the empress hotel  
Where the businessman smiles and the object is sell

"
1608,Squeeze,Third Rail,"As much as I love you  
As much as I care  
I just can't pretend that  
The problem's not there  
We know all the boundaries  
From where we both stand  
Our life has been happy  
Without any plan  
But now I feel sorrow  
As friendship turns stale  
Our love's still on track but  
Without a third rail  
The moon has come up now  
The sun has gone down  
A million or more times  
Since you've been around  
Our life still goes on but  
It won't be the same  
As when we're together  
Love only knows pain  
With words that are tender  
Our love will prevail  
But can our love go on  
Without a third rail  
  
White clouds appear like cotton wool  
The wind bends trees to bow  
As we farewell this love of ours  
Like some old sacred cow  
As sure as heaven's above us  
And hell is down below  
Without a third rail to drive us  
We'll have no place to go  
  
There's a lump in my throat  
I'm choked as I say  
Our love has reached twilight  
Let's call it a day  
We kiss on the platform  
The doors slowly close  
Like theatre curtains  
Pulled after the show  
We both know it's over  
And somehow we've failed  
Love's going in circles  
Without a third rail

"
1609,Squeeze,To Be A Dad,"I lost the children  
But they can be found  
Home in a red house just across town  
Sitting in boxes  
Of opened up toys  
Watching The Simpsons  
And making some noise  
I lost the children  
But they're in great hands  
When I cook the dinners  
Right out of tin cans  
I lost the children  
And I have to pay  
Some heavy duty on life everyday  
Cupboards need filling  
With deadlines to meet  
Here in my cheque book  
My fountain pen weeps  
I should be thankful  
And thankful am I  
I went to the cleaners  
And came back with my life  
For a moment it all looked so grim  
It looked like I would not get a thing  
For a moment it all looked so sad  
But now it's so good to be a dad  
I lost the children  
They haven't lost me  
We're still together and happy to be  
Out in the summer  
On beaches in parks  
Home in the winter and up with the larks  
I should be thankful  
And thankful am I  
I went to the cleaners  
And came back with my life  
From pushchairs to games of football  
My back was against every wall  
For a moment it all looked so sad  
But now it's so good to be a dad  
For a moment it all looked so grim  
It looked like I would not get a thing  
For a moment it all looked so sad  
But now it's so good to be a dad  
I lost the children  
They haven't lost me

"
1610,Squeeze,Vanity Fair,"She left her school for the factory  
From pocket money to a salary,  
From a pac-a-mac to a compact case  
And every morning she inspects her face.  
She discovers pulling pints in pubs  
That the good looks will never cover up for  
Her dumbness in taking the stock  
Sees her reflection in a butcher's shop.  
She finds it all quite rare  
That her meat's all vanity fair.  
  
She has her eyes on medallion men  
Who get her home on the dot at ten,  
She combs her hair when she gets excused  
The deal she wants always ends up screwed.  
Paints her nails on the bathroom scales  
Gargles her breath like a landed whale,  
Her beauty is as deep as her skin  
Keeps her eyebrows in a tobacco tin.  
She poses foot on the chair  
Coconut shy but vanity fair.  
  
In her vanity case her compact case  
In her compact case her eyes,  
Not bad for a sister  
But her vanity's fair and her sense of humour's dry.  
She comes home late with another screw loose  
She swears to have had just a pineapple juice,  
Falls asleep fully clothed in her bed  
With her makeup remover by her head.  
And she might not be all there  
But her dream's all vanity fair.

"
1611,Squeeze,Walk A Straight Line,"I need some help  
Help to decide  
Whether it's our love  
That steps out of time  
You say you need  
Time on your own  
Time to accept how  
Our love has grown  
And when you think about  
All of the bad in me  
Think about this too  
How me and you could forever be  
  
In need of help  
Help to expand  
With each others minds  
Together to plan  
Time in our lives  
Time on our own  
So one day we'll see  
Our love has grown  
  
And when that day arrives  
I don't know where we'll be  
But I hope that trust  
Can be for us  
And you'll still love me  
  
I need some help  
Help to be found  
When you are alone  
I won't let you down  
We all need time  
Time on our own  
So we can step back  
And see how love's grown  
  
And when I'm stepping back  
I hope that I will see  
That faith can play a part today  
For both you and me  
  
And if love needs help  
And if love needs time  
Give love the strength  
To walk a straight line

"
1612,Squeeze,Walk Away,"A black and white photograph  
Of me up the garden path  
Wrapped up in my football scarf  
It sits here in my hand  
And there mother smothered me  
And how she would mother me  
She knew how to suffer me  
Like all mothers can  
Now she is everywhere  
The comb that runs through my hair  
My posture on a chair  
But that's not who I am  
He ran from the arguments  
And sat on the garden fence  
And lived in the passing tense  
That fell from her lips  
He tended the house so well  
And each time she rang his bell  
He'd climb back from where he fell  
And gathered his wits  
Now I fear the mold is mine  
A vibration shakes my spine  
As I walk the crooked line  
Reality hits  
  
So let me walk free from you  
You know that you want me to  
Let me try something new  
Let me walk away  
  
If it's not one thing it's your mother  
How I love her  
How I love her  
How I love her  
But it's not so easy to say  
Please won't you let me walk away  
Let me walk away  
Let me walk away  
  
So let me walk on my own  
And finish my ice cream cone  
If we are to make it home  
Then all will be well  
Look see I'm a father now  
I'm raising my own eyebrow  
And being in my own row  
And making life hell  
This is me, see here I am  
Doing the best that I can  
This life has a subtle plan  
But you couldn't tell

"
1613,Squeeze,What The Butler Saw,"Pacing through the flickering light  
A velvet patch upon his eye  
His pacing creaks the floorboards loose  
As he tailors his thoughts for the truth around truths  
But his butler keeps eyes through a hole in the door  
What the butler don't see ain't a lot that's for sure  
Francesca lays across the couch  
They fight with words from mouth to mouth  
And then with handfuls of her flesh  
See how the zipper broke off of her dress  
Strangling her neck with his hands in her gloves  
The port and the brandy mix cocktails of love  
  
The porch light, the torchlight  
The frosted morning lawn  
The cloak of daylight has finally been drawn  
On the tale of what the butler saw  
  
He kept his world all to himself  
And locked it tight inside his belt  
But she preferred his belt undone  
She bathed in his fortune but never his fun  
He cracked on a mixture of opera and drink  
The butler still fetches and carries for him  
  
The butler dragged down to the lake  
Francesca's body in a cape  
No private eye was gonna trace this  
The old man was shaking, his marbles were missed  
The shadows and footprints and flickering lights  
The butler's up late with a cold in his eye  
  
The porch light the torchlight the frosted morning lawn  
The cloak of daylight has finally been drawn  
On the tale of what the butler saw

"
1614,Squeeze,When The Hangover Strikes,"When the hangover strikes  
And I open my post  
And the coffee is on  
And I'm burning my toast  
  
I let the battle commence  
I see a sun in the trees  
And a draught at the door  
With my head in my lap  
  
There's a day to explore  
But I'm left without sense  
As the hangover strikes  
And I turn on the tap  
  
But the water's too loud  
And I'm caged by the fact  
That the battle's not lost  
Is it the hair of the dog  
  
Or the Baa of a Lamb  
In a sheepish attempt  
To be half of the man  
That I might be or was  
  
When the hangover strikes  
And a mirror reveals  
That it's Midnight or bust  
And a drink does appeal  
  
Now the battle is won  
So the cure of the can  
Pours its heart out on me  
Though I'm feeling locked up  
  
But I can't find the key  
Well no damage was done  
  
Poor poor poor, poor shaken one  
Pour pour pour, pour me another one

"
1615,Squeeze,Who Are You?,"I could smell the rain  
Dripping through the fresh cut grass  
I could spell your name  
On the wet and steamed up glass  
But you were just a name, a face I had conceived  
As being beautiful, very beautiful  
And so hard to believe  
I could catch the drops  
As they fell from on the roof  
I could hardly stop  
Feeling so long in the tooth  
Before I had to guess at what you might be  
And being beautiful, very beautiful  
Is the face I still see  
  
Who are you?  
Imagination painted you  
Who are you?  
With its finest brush  
Who are you?  
Each stroke with tender love  
Who are you, who are you, who are you?  
  
I could see her face  
Magically there she was  
My mouth drew a taste  
So sweet it lingered on  
And there she was by me, walking through the square  
And being beautiful, very beautiful  
At last I found her there

"
1616,Squeeze,Who's That?,"Who's that kissin' in the corner?  
And who's that talkin' on the phone?  
Who's that smilin' like a soldier?  
And why you tellin' me to go?  
  
Who's that drinkin' all the Daniels?  
And who's that sittin' in the rain?  
Who's that readin' all my annuals?  
And why's it sunny once again?  
  
As blind as a bat  
As wise as an owl  
Let go of me, let go of me now  
Who is that, who is that, who is that?  
  
Who's that playin' a sonata?  
And who's that mimicin' my nerves?  
Who's that actin' like Sinatra?  
And why has angel dressed in furs?  
  
So who's that walkin' like the penguin?  
And who's that handin' me a stout?  
Who's that always never ending?  
And no I didn't even come.  
  
So who's that dancin' kind of reggea?  
And who's that askin' for a fight?  
Who's that? Is it necassary  
To kick me out into the night?  
  
Who's that drinkin' all the Daniels?  
And who's that sittin' in the rain?  
Who's that readin' all my annuals?  
And why's it sunny once again?

"
1617,Squeeze,Wicked And Cruel,"I had the rug pulled from under my feet  
But I didn't feel a thing  
I can't believe the luck I seem to have  
And the joy that good luck brings  
When I die Ill return as a housefly  
And land upon her wall  
So I can see who shell end up with  
If its anyone at all  
Did I say that  
How could anyone be so wicked and cruel  
I sat and listened to the radio  
A landscape of moving noise  
She was busy looking through the curtains  
Her nose in a distant void  
Then I thought I would come back as a spider  
Because she hates them so much  
They get sprayed down the bathroom plughole  
Can I expect the same touch  
Maybe not then  
Because beneath it all were wicked and cruel  
  
Shut up, listen to the radio  
I can't help feeling I've been stepped on  
She likes to kick like a mule  
Did I say that  
How could anyone be so wicked and cruel  
  
If I come back as her would I love me  
How could anyone be so wicked and cruel  
  
She likes to think I'm a fool  
Two fools in love  
How could anyone be so wicked and cruel

"
1618,Squeeze,Within These Walls Of Without You,"Within these walls of without you  
I feel naked and without a friend  
Love was once there all around you  
Now I feel our relationship end  
I can't put my finger on a reason  
I have no answer to give at all  
Within these walls of without you  
I sit crying but the tears will not fall  
  
Within these walls a heart broken  
And memories of a holiday  
The sea leaves my heart so unspoken  
With the lights folding up on the waves  
  
I don't think I'll ever have the answer  
I have no answer to give at all  
Within these walls of without you  
I sit crying but the tears will not fall  
  
No unhappy memories are there of you  
When I close my eyes I see  
An image of your love forever true  
But not forever for me  
  
I don't think I'll ever have the answer  
I have no answer to give at all  
Within these walls of without you  
I sit crying but the tears will not fall

"
1619,Squeeze,Without You Here,"I feel so empty  
As the plane takes off  
I see the ground below  
I know that one day  
It won't be long  
That you will also know  
Just how it feels  
To leave you now, a hollow shell  
A broken bow  
I feel so empty high up in the air  
Where heaven's meant to be  
The distance gets me  
When I'm on my own  
Without you here with me  
  
My world is turning  
But it's upside down  
Now you're so far away  
While you are learning  
How this world spins round  
I'm in some other day  
What can i do  
But give my heart  
From far away  
A distant spark  
  
I feel a challenge  
For both you and i  
That's how it has to be  
In life there's balance  
I hope time will fly  
Without you here with me  
  
What i am hoping for  
As life moves on  
And we reach finer years  
We won't be thinking  
Of the time that's gone  
Or wading through our tears  
We'll smile as one  
And speak with pride  
How life has swung  
Back on our side  
  
I feel tomorrow  
Can't come by too soon  
To bring you back to see  
That love will follow  
Like the red balloon  
And you'll come home to me  
I want you here with me

"
1620,Squeeze,Woman's World,"The crown of the kingdom is given to the woman  
The kingdom of the kitchen where she says she shouldn't,  
There on the stainless steel her cigarettes and matches  
Whistles to the radio to every hook she catches,  
  
But the frowns  
Eider downs,  
Tie her down  
But she likes to wear the crown of the kingdom.  
  
She like the recipes a touch of oriental  
Steaming up the windows burning egg on metal,  
Sees in a catalogue a shiny new appliance  
Another role swallowed by the wonders of science,  
  
Lobster hands  
Omelette pans,  
Understand  
How the crown can stick like jam in her kingdom.  
  
He's been so busy and she's been neglected,  
The problem is computed and always it's rejected,  
Out of her heart I catch a spark,  
And being smart  
The crown is left out in the dark now there's no kingdom.  
  
Fed up with the glory she abdicates her title  
Sitting at a bar stool she gives her day's recital,  
The family watch in horror  
As she staggers up the hallway  
Makes herself a sandwich  
As they're looking through the doorway,  
She goes to bed  
Leg by leg,  
Nothing's said  
There's no crown upon her head there's no kingdom.  
  
Press the button on the toaster  
It's a woman's world,  
Tuck the sheets in on the bed  
It's a woman's world,  
Take your apron from your holster  
It's a woman's world,  
Shoot the crown off of your head  
It's a woman's world.

"
1621,Squeeze,Wrong Side Of The Moon,"Across the ocean she's been waiting to hear  
If love's a secret to all the things she fears  
Was it tiptoe around my pillow talk  
They'll come the only boy she had with any thought  
  
The heart pretends I'm not so far away  
She said tomorrow and I'm here today  
  
I miss her now and I say it's only true  
I feel like I'm on the wrong side of the moon  
(Wrong side of the moon)  
  
I'm forgettin' to remember to forget  
All the memories locked in my head  
I'll be home then you'll hear what I say  
It seems forever started only yesterday  
My heart keeps time which passes very slow  
When you're lonely without a place to go  
I've got the lonesome ocean blues  
I feel like I'm on the wrong side of the moon  
(Wrong side of the moon)  
  
Across the ocean there's a heart that beats for me  
Beat, beating, waiting patiently  
Pulls us together when we're apart  
Keeps the devil from playing with your heart  
But I'll pretend we're not so far away  
I'm home tomorrow or maybe it's today  
Across the ocean there's nothing else to do  
It feels like you're on the wrong side of the moon  
(Wrong side of the moon) Wrong side of the moon  
(Wrong side of the moon)Wrong side of the moon  
(Wrong side of the moon)  
(Wrong side of the moon)  
(Wrong side of the moon)  
(Wrong side of the moon)

"
1622,U2,40,"(Sing this with me, this is 40)  
  
I waited patiently for the Lord  
He inclined and heard my cry  
He lift me up out of the pit  
Out of the mire and clay  
  
I will sing, sing a new song  
I will sing, sing a new song  
  
How long to sing this song?  
How long to sing this song?  
How long...how long...how long...  
How long...to sing this song  
  
He set my feet upon a rock  
And made my footsteps firm  
Many will see  
Many will see and hear  
  
I will sing, sing a new song  
I will sing, sing a new song  
  
(Sing it!)  
  
How long to sing this song?  
How long to sing this song?  
How long...how long...how long...  
How long...to sing this song

"
1623,U2,A Celebration,"Shake! Shake!  
  
Don't go  
I believe in a celebration  
I believe you set me free  
I believe you can loose this chains  
I believe you can dance with me  
Dance with me  
  
Shake! Shake!  
Shake! Shake!  
  
I believe in the third world war  
I believe in the atomic bomb  
I believe in the powers that be  
But they won't overpower me  
  
And, and you can go there too  
And, and you can go go go go  
  
Shake! Shake!  
Shake! Shake!  
  
And we dance out of time  
And everything goes 'round and 'round  
And we don't have the time  
To watch the world go tumbling down  
  
Go! Go!  
  
I believe in the bells of Christchurch  
Ringing for this land  
I believe in the cells of Mount joy  
There's an honest man  
  
And, and you can go there too  
And, and you can go go go go  
  
I believe in the walls of Jericho  
I believe they're coming down  
I believe in this city's children  
I believe the trumpet's sound  
  
And you can go there too  
And you can go go go go.  
  
I believe in what I'm doing  
What am I doing here.

"
1624,U2,A Day Without Me,"Starting a landslide in my ego  
Look from the outside  
To the world I left behind  
  
I'm dreaming  
You're awake  
If I were sleeping  
What's at stake  
A day without me  
  
Whatever the feelings  
I keep feeling  
What are the feelings  
You left behind  
  
Today's a day without me  
  
I started a landslide in my ego  
Look from the outside  
To the world I left behind  
  
In the world I left behind  
Wipe their eyes, and then let go  
To the world I left behind  
Shed a tear, and then let go...

"
1625,U2,A Man And A Woman,"Little sister don't you worry about a thing today  
Take the heat from the sun  
Little sister  
I know that everything is not ok  
But you're like honey on my tongue  
  
True love never can be rent  
But only true love can keep beauty innocent  
  
I could never take a chance  
Of losing love to find romance  
In the mysterious distance  
Between a man and a woman  
No I could never take a chance  
'Cause I could never understand  
The mysterious distance  
Between a man and a woman  
  
You can run from love  
And if it's really love it will find you  
Catch you by the heel  
But you can't be numb for love  
The only pain is to feel nothing at all  
How can I hurt when I'm holding you?  
  
I could never take a chance  
Of losing love to find romance  
In the mysterious distance  
Between a man and a woman  
  
And you're the one, there's no-one else  
You make me want to lose myself  
In the mysterious distance  
Between a man and a woman  
  
Brown eyed girl across the street  
On rue Saint Divine  
I thought this is the one for me  
But she was already mine  
You were already mine...  
  
Little sister  
I've been sleeping in the street again  
Like a stray dog  
Little sister  
I've been trying to feel complete again  
But you're gone and so is God  
  
The soul needs beauty for a soul mate  
When the soul wants...the soul waits ...  
  
No I could never take a chance  
Of losing love to find romance  
In the mysterious distance  
Between a man and a woman  
  
For love and sex and faith and fear  
And all the things that keep us here  
In the mysterious distance  
Between a man and a woman  
  
How can I hurt when I'm holding you?

"
1626,U2,A Sort Of Homecoming,"And you know it's time to go  
Through the sleet and driving snow  
Across the fields of mourning  
Light in the distance  
  
And you hunger for the time  
Time to heal, desire, time  
And your earth moves beneath  
Your own dream landscape  
  
Oh, oh, oh  
On borderland we run  
  
I'll be there  
I'll be there  
Tonight  
A high road  
A high road out from here  
  
The city walls are all come down  
The dust, a smoke screen all around  
See faces ploughed like fields that once  
Gave no resistance  
  
And we live by the side of the road  
On the side of a hill  
As the valley explode  
Dislocated, suffocated  
The land grows weary of its own  
  
Oh, oh, oh on borderland we run  
And still we run  
We run and don't look back  
I'll be there  
I'll be there  
Tonight  
Tonight  
  
I'll be there tonight I believe  
I'll be there somehow  
I'll be there tonight  
Tonight  
  
The wind will crack in winter time  
This bomb-blast lightning waltz  
No spoken words, just a scream  
  
Tonight we'll build a bridge  
Across the sea and land  
See the sky, the burning rain  
She will die and live again  
Tonight  
  
And your heart beats so slow  
Through the rain and fallen snow  
Across the fields of mourning  
Light's in the distance  
  
Oh don't sorrow, no don't weep  
For tonight, at last  
I am coming home  
I am coming home

"
1627,U2,Acrobat,"Don't believe what you hear  
Don't believe what you see  
If you just close your eyes  
You can feel the enemy  
When I first met you girl  
You had fire in your soul  
What happened your face of melting in snow?  
Now it looks like this  
  
And you can swallow  
Or you can spit  
You can throw it up  
Or choke on it  
And you can dream  
So dream out loud  
You know that your time is coming 'round  
So don't let the bastards grind you down  
  
No, nothing makes sense  
Nothing seems to fit  
I know you'd hit out  
If you only knew who to hit  
And I'd join the movement  
If there was one I could believe in  
Yeah I'd break bread and wine  
If there was a church I could receive in  
'Cause I need it now  
  
To take the cup  
To fill it up  
To drink it slow  
I can't let you go  
I must be an acrobat  
To talk like this  
And act like that  
And you can dream  
So dream out loud  
And don't let the bastards grind you down  
  
Oh, it hurts baby  
What are we going to do? Now it's all been said  
No new ideas in the house and every book has been read  
  
And I must be an acrobat  
To talk like this  
And act like that  
And you can dream  
So dream out loud  
And you can find  
Your own way out  
And you can build  
And I can will  
And you can call  
I can't wait until  
You can stash  
And you can seize  
Responsibilities  
And I can love  
And I can love  
And I know that the tide is turning 'round  
So don't let the bastards grind you down

"
1628,U2,All Because Of You,"I was born a child of grace  
Nothing else about the place  
Everything was ugly but your beautiful face  
And it left me no illusion  
  
I saw you in the curve of the moon  
In the shadow cast across my room  
You heard me in my tune  
When I just heard confusion  
  
All because of you  
All because of you  
All because of you  
I am...I am  
  
I like the sound of my own voice  
I didn't give anyone else a choice  
An intellectual tortoise  
Racing with your bullet train  
  
Some people get squashed crossing the tracks  
Some people got high rises on their backs  
I'm not broke but you can see the cracks  
You can make me perfect again  
  
All because of you  
All because of you  
All because of you  
I am...I am  
  
I'm alive  
I'm being born  
I just arrived, I'm at the door  
Of the place I started out from  
And I want back inside  
  
All because of you  
All because of you  
All because of you  
I am

"
1629,U2,All I Want Is You,"You say you want  
Diamonds on a ring of gold  
You say you want  
Your story to remain untold  
  
But all the promises we make  
From the cradle to the grave  
When all I want is you  
  
You say you'll give me  
A highway with no one on it  
Treasure just to look upon it  
All the riches in the night  
  
You say you'll give me  
Eyes in a moon of blindness  
A river in a time of dryness  
A harbor in the tempest  
  
But all the promises we make  
From the cradle to the grave  
When all I want is you  
  
You say you want  
Your love to work out right  
To last with me through the night  
  
You say you want  
Diamonds on a ring of gold  
Your story to remain untold  
Your love not to grow cold  
  
All the promises we break  
From the cradle to the grave  
When all I want is you  
  
You... all I want is...  
You... all I want is...  
You... all I want is...  
You...

"
1630,U2,Angel Of Harlem,"It was a cold and wet December day  
When we touched the ground at JFK  
Snow was melting on the ground  
On BLS I heard the sound  
Of an angel  
  
New York, like a Christmas tree  
Tonight this city belongs to me  
Angel  
  
Soul love...this love won't let me go  
So long...angel of Harlem  
  
Birdland on fifty-three  
The street sounds like a symphony  
We got John Coltrane and a love supreme  
Miles, and she's got to be an angel  
  
Lady Day got diamond eyes  
She sees the truth behind the lies  
Angel  
  
Soul love...this love won't let me go  
So long...angel of Harlem  
Angel of Harlem  
  
She says it's heart...heart and soul...  
Yeah yeah...(yeah)  
Yeah yeah...(right now)  
  
Blue light on the avenue  
God knows they got to you  
An empty glass, the lady sings  
Eyes swollen like a bee sting  
Blinded you lost your way  
Through the side streets and the alleyway  
Like a star exploding in the night  
Falling to the city in broad daylight  
An angel in Devil's shoes  
Salvation in the blues  
You never looked like an angel  
Yeah yeah...angel of Harlem  
  
Angel...angel of Harlem...  
[Repeat and fade]

"
1631,U2,Another Day,"Wake up  
The dawn of another dull day  
Take up  
Your dreams and on your way  
Oh oh ooh  
  
Daylight  
Mother stands in the hall  
Last night  
Head against the wall  
Oh oh ooh  
  
When night turns to day  
And the children come out to play  
Another day  
  
Stop, shake out  
They came my way  
Oh oh ooh...  
  
Boy, salute in a street uniform  
Toy, soldier ripped and torn  
Oh oh ooh  
  
When night turns to day  
And the children come out to play  
Another day  
  
Stop, shout  
They came my way  
Oh oh ooh

"
1632,U2,Beautiful Day,"The heart is a bloom  
Shoots up through the stony ground  
There's no room  
No space to rent in this town  
  
You're out of luck  
And the reason that you had to care  
The traffic is stuck  
And you're not moving anywhere  
  
You thought you'd found a friend  
To take you out of this place  
Someone you could lend a hand  
In return for grace  
  
It's a beautiful day  
Sky falls, you feel like  
It's a beautiful day  
Don't let it get away  
  
You're on the road  
But you've got no destination  
You're in the mud  
In the maze of her imagination  
  
You're lovin' this town  
Even if that doesn't ring true  
You've been all over  
And it's been all over you  
  
It's a beautiful day  
Don't let it get away  
It's a beautiful day  
  
Touch me  
Take me to that other place  
Teach me  
I know I'm not a hopeless case  
  
See the world in green and blue  
See China right in front of you  
See the canyons broken by cloud  
See the tuna fleets clearing the sea out  
See the Bedouin fires at night  
See the oil fields at first light  
And see the bird with a leaf in her mouth  
After the flood all the colors came out  
  
It was a beautiful day  
Don't let it get away  
Beautiful day  
  
Touch me  
Take me to that other place  
Reach me  
I know I'm not a hopeless case  
  
What you don't have you don't need it now  
What you don't know you can feel it somehow  
What you don't have you don't need it now  
Don't need it now  
Was a beautiful day

"
1633,U2,Big Girls Are Best,"Oh oh oh  
Oh oh oh  
Baby  
  
As long as the night is colored  
Blue and black  
Oh yeah yeah yeah  
As long as you're on your knees  
And she's not on her back  
Oh yeah yeah yeah  
  
Avenue atlantico  
Seventeen-oh-two  
She's coco butter  
Baby, she's the glue  
  
She's got the baby at her breast  
She knows big girls are best  
  
We sing it, we go, we go  
Ma ma ma ma ma ma ma ma ma ma ma ma  
We gonna weigh in  
Ma ma ma ma ma ma  
  
I'm gonna change like the weather  
Hot to cold  
Oh yeah yeah yeah  
She's keeps it all together  
She's got the motherload  
Oh yeah yeah yeah  
  
She feels it  
Every sensation  
She's got a smile  
Like salvation  
She's got a baby at her breast  
She knows big girls are best  
  
Oh oh ma ma ma ma ma  
Ma ma ma sexy ma ma mom se ma ma  
Ma se ma ma mom  
Se ma ma ma se ma ma ma ma ma ma ma ma ma  
  
She's elliptical  
Also political  
All so spiritual  
Not superficial  
Yeah, she's tropical  
Yes, she's illogical  
Those little girls are a pest  
Big girls are the best  
  
Oh oh oh  
Oh oh oh  
Baby  
  
As long as the night is colored  
Blue and black  
Oh yeah yeah yeah  
As long as you're on your knees  
And she's not on her back  
Oh yeah yeah yeah  
  
She can taste every sensation  
She's got a smile  
Like salvation  
She's got a baby  
A baby at her breast  
She walk like she talk  
Big girls are best  
  
Big girls  
  
Ma ma ma ma ma ma ma ma  
Sexy ma ma ma ma ma ma ma  
Sexy ma ma ma ma ma ma ma  
Sexy ma ma ma ma ma ma ma  
Sexy ma ma ma ma ma ma  
My mama

"
1634,U2,Cedars Of Lebanon,"Yesterday I spent asleep  
Woke up in my clothes in a dirty heap  
Spent the night trying to make a deadline  
Squeezing complicated lives into a simple headline  
I have your face in an old Polaroid  
Tidying the childrens clothes and toys  
You smiling back at me I took the photo from the fridge  
Can't remember what Emily did  
Haven't been with a woman, it feels like, for years  
Thought of you the whole time, your salty tears  
This shitty world sometimes produces a rose  
The scent of it lingers but then it just goes  
  
Return the call to home  
  
The worst of us are a long drawn-out confession  
The best of us are geniuses of compression  
You say you're not gonna leave the truth alone  
I'm here 'cause I don't wanna go home  
Child drinking dirty water from a riverbank  
Soldier brings oranges he got out from a tank  
Waiting on the waiter, he's taking a while to come  
Watching the sun go down on Lebanon  
  
Return the call to home  
  
I got a head like a lit cigarette  
Unholy clouds reflect in a minaret  
So high above me, higher than everyone  
Where are you in the cedars of Lebanon?  
Choose your enemies carefully, 'cause they will define you  
Make them interesting 'cause in some ways they will mind you  
They're not there in the beginning but when your story ends  
Gonna last with you longer than your friends

"
1635,U2,City Of Blinding Lights,"The more you see the less you know  
The less you find out as you grow  
I knew much more then than I do now  
  
Neon heart, day-glow eyes  
The city lit by fireflies  
They're advertising in the skies  
And people like us  
  
And I miss you when you're not around  
I'm getting ready to leave the ground  
  
Oh you look so beautiful tonight...in the city of blinding lights  
  
Don't think before you laugh  
Look ugly in a photograph  
Flash bulbs, purple irises the camera can't see  
  
I've seen you walk unafraid  
I've seen you in the clothes you've made  
Can you see the beauty inside of me?  
What happened to the beauty I had inside of me?  
  
And I miss you when you're not around  
I'm getting ready to leave the ground  
  
Oh you look so beautiful tonight...tonight  
In the city of blinding lights  
  
Time...time....time...won't leave me as I am  
But time won't take the boy out of this man  
Oh you look so beautiful tonight  
Oh you look so beautiful tonight  
Oh you look so beautiful tonight  
  
The more you know, the less you feel  
Some pray for , others steal  
Blessings not just for the ones who kneel...luckily.

"
