,artist,song,text
543,Marianne Faithfull,Plaisir D'amour,"Plaisir d'amour  
Ne dure qu'un moment  
Chagrin d'amour  
Dure toute la vie  
  
Your eyes kissed mine  
I saw the love in them shine  
But you gave me heaven right then  
When your eyes kissed mine  
  
Plaisir d'amour  
Ne dure qu'un moment  
Chagrin d'amour  
Dure toute la vie  
  
My love loves me  
And all the wonders I see  
But the rainbow  
Shines in my window  
My love loves me  
  
Plaisir d'amour  
Ne dure qu'un moment  
Chagrin d'amour  
Dure toute la vie

"
544,Marianne Faithfull,Portland Town,"I was born in Portland town  
I was born in Portland town  
Yes I was, yes I was, yes I was.  
I got married in Portland town  
I got married in Portland town  
Yes I did, yes I did, yes I did.  
I had children, one, two, three  
I had children, one, two, three  
Yes I did, yes I did, yes I did.  
Took my children off to war  
Took my children off to war  
Yes they did, yes they did, yes they did.  
Killed my children one by one  
Killed my children one by one  
Yes they did, yes they did, yes they did.  
No more children in Portland Town  
No more children in Portland Town  
No I won't, no I won't, no I won't.  
I was born in Portland town  
I was born in Portland town  
Yes I was, yes I was, yes I was.  

"
545,Marianne Faithfull,Reason To Believe,"If I listened long enough to you  
I'd find a way to believe that its all true  
Knowing that you lied straight-faced while I cried  
Still I look to find a reason to believe  
  
[Chorus]  
Someone like you makes it hard to live  
Without somebody else  
Someone like you makes it easy to give  
Never thinking of myself  
  
If I gave you time to change my mind  
I'd find a way to leave the past behind  
Knowing that you lied straight-faced while I cried  
Still I look to find a reason to believe  
  
[Chorus]  
  
If I gave you time to change my mind  
I'd find a way to leave the past behind  
Knowing that you lied straight-faced while I cried  
Still I look to find reason to believe

"
546,Marianne Faithfull,Rich Kid Blues,"Havin' bad times, now I'm paying dues,  
Got shoes and money, good friends, too.  
I always play to win, and always seem to lose,  
That's why I think I got a rich kid's blues.  
That's why I think I got a rich kid's blues.  
  
And I know what's going on,  
And I know that the way is too long.  
And I know just exactly what's on your mind,  
You'll be back and I'll lose you forever.  
  
But I'm wondering why, girl, should I ask your name  
All the people standing by, are they in my game ?  
Love is just a story, a story without words,  
Words are even never seen and never even heard.  
  
And I know what's going on,  
And I know that the way is too long.  
And I know just exactly what's on your mind,  
You'll be back and I'll lose you forever.  
  
Havin' bad times, now I'm paying dues  
Got shoes and money, good friends, too.  
I always play to win, always seem to lose,  
That's why I think I got a rich kid's blues.  
That's why I think I got a rich kid's blues.

"
547,Marianne Faithfull,Running For Our Lives,"Move along staying close to the wall  
Looking over your shoulder just in time.  
Avoid the light, close your eyes  
And put your hand in mine.  
And put your hand in mine.  
  
Are we in danger, or is it that  
You think we might be ?  
But I think I'd like to get out of here,  
This place it frightens me,  
This place it frightens me.  
  
[Chorus]  
Running for our lives,  
At least we're pretending we are.  
Running for our lives,  
We never get very far. [Repeat: x3]  
  
Stop pretending  
This is a child's adventure,  
The only way I can take it  
Is playing the game.  
  
Be quiet, there's a gate ahead.  
Do you think we can make it ?  
Will it be different, or just the same ?  
How long can we keep escaping [Repeat: x3]  
Into another prison ?  
  
[Chorus]  
  
Move along staying close to the wall,  
Looking over your shoulder just in time.  
Avoid the light, close your eyes  
And put your hand in mine  
And put your hand in mine.  
  
[Chorus]  
  
We never get very far. [Repeat: x3]  
We never get

"
548,Marianne Faithfull,Sad Lisa,"She hangs her head and cries on my shirt  
She must be hurt very badly.  
Tell me what's making you sad, Li ?  
Open your door, don't hide in the dark.  
You're lost in the dark, you can trust me,  
'Cause you know that's how it must be.  
Lisa Lisa, sad Lisa Lisa.  
  
Her eyes like windows trickle in rain  
Upon the pain getting deeper  
Though my love wants to relieve her.  
She walks alone from wall to wall,  
Lost in her hall she can't hear me,  
Though I know she likes to be near me.  
Lisa Lisa, sad Lisa Lisa.  
  
She sits in her corner by the door.  
There must be more I can tell her  
If she really wants me to help her.  
I'll do what I can to show her the way  
And maybe one day I will free her  
Though I know no-one can see her.  
Lisa Lisa, sad Lisa Lisa.

"
549,Marianne Faithfull,Sally Free And Easy,"Sally, free and easy,  
That should be her name.  
Sally, free and easy,  
That should be her name.  
Took a sailor's loving  
For a nursery game.  
  
Well, the heart she gave me  
Wasn't made of stone.  
No, the heart she gave me  
Wasn't made of stone.  
It was sweet and hollow  
Like a honeycomb.  
  
Think I'll wait till sunset,  
See the ensign down.  
Think I'll wait till sunset,  
See the ensign down.  
Then I'll take the tideway  
To my burial ground.  
  
Sally, free and easy,  
That should be her name.  
Sally, free and easy,  
That should be her name.  
When my body's landed.  
Hope she dies of shame.

"
550,Marianne Faithfull,Salomon Song,"You saw the wise man salomon,  
You know what 'came of him.  
To him the world seemed clear as day,  
He cursed the sad hour that he saw the sign,  
He knew that everything was dust.  
How great and wise was salomon!  
Watch out the world is spinning fast  
The night will fall, the price we'll pay  
Such wisdom's not all it's cracked up to be,  
So let us praise such clarity.  
You saw divine cleopatra,  
You know what 'came of her.  
Two emperors died to serve her lust,  
She whored herself to death, yes she did,  
And withered into lovely dust.  
How beautiful great babylon.  
Watch out, the world is spinning fast  
The night will fall, the price we'll pay,  
Such beauty's not all it's cracked up to be,  
So let us praise such luxury.  
Behold the man, the bold macheath,  
The end's in sight, I fear.  
If he had kept his pretty head  
And just robbed the rich, but oh no, instead  
All's come to nought and turned to dust.  
How sad the heart when it has won.  
Watch out the world is spinning fast,  
The night will fall, the price we'll pay.  
Such whoring's not all it's cracked up to be,  
So let us praise sweet chastity.  
I'd like to introduce my friend, my musical director and accompanist, mr. paul
trueblood. please, come on!  

"
551,Marianne Faithfull,Scarborough Fair,"Have you been to Scarborough fair  
Parsley, sage, rosemary, and thyme.  
Remember me to one that lives there  
For once she once was a true lover of mine.  
  
Tell her to make me a cambric shirt  
Parsley, sage, rosemary, and thyme.  
One with no seams, of fine needlework  
And then she'll be a true lover of mine.  
  
Tell her to dry it 'pon yonder thorn  
Parsley, sage, rosemary, and thyme.  
That never bore fruit since Adam was born  
And then she'll be a true lover of mine.  
  
Ah, can you find me an acre of land  
Parsley, sage, rosemary, and thyme.  
Between the salt sea and the sea sand  
Or never be a true lover of mine.  
  
And can you plough it with a sheep's horn  
Parsley, sage, rosemary, and thyme.  
And sow it all over with one peppercorn  
Or never be a true lover of mine.  
  
And when you have done and finished your work  
Parsley, sage, rosemary, and thyme.  
Then come to me for your cambric shirt  
And then you'll be a true lover of mine.

"
552,Marianne Faithfull,Self-Imposed Exile,"(Marianne Faithfull, Joe Maverty)  
  
Free souls don't live in suburbia (suburbia)  
I was stranded, stranded, I must have been blind  
Self preservation, the only way to attack (attack attack attack attack)  
Chinese numbers tattoed on my back  
  
We were victims of the present time  
Juvenile delinquents, fallen angels  
Played the part without relief  
Broken hearts like leaves on the street  
Self preservation, the only way to attack (attack attack attack attack)  
Chinese numbers tattoed on my back  
  
Well I'm in self-imposed exile  
I'm in self-imposed exile  
I'm in self-imposed exile  
I'm in self-imposed exile  
  
We were searching, searching for a space  
Living for a moment, just a moment  
Take what we wanted, don't seem much  
Time for time to sit and watch  
Self preservation, the only way to attack (attack attack attack attack)  
Chinese numbers tattoed on my back  
  
Well I'm in self-imposed exile  
I'm in self-imposed exile  
I'm in self-imposed exile  
I'm in self-imposed exile  
  
Free souls don't live in suburbia (suburbia)  
I was stranded, stranded, I must have been blind  
  
I'm in self-imposed exile  
I'm in self-imposed exile  
I'm in self-imposed exile  
I'm in self-imposed exile  
  
We were searching, searching for a space  
Living for a moment, just a moment  
We were searching, searching for a space  
Living for a moment, for a moment  
We were searching, searching for a space  
Living for a moment, just a moment  
We were searching, searching for a space  
Living for a moment, for a moment  
We were searching, searching for a space  
Living for a moment, just a moment  
We were searching, searching for a space  
Living for a moment, for a moment...

"
553,Marianne Faithfull,Sexual Terrorist,"(Barry Reynolds, Marianne Faithfull)  
  
What does a woman need from a man ?  
Notches on her belt ?  
But any way to understand  
What isn't known but only felt  
  
Well it's a strange world we're living in  
Sometimes it feels like a war  
Well it's a strange world, not giving in  
Who are we doing it for ?  
Who are we doing it for ?  
  
Why take it lying down ?  
Who told you life was fair ?  
Just leave yourself in the lost and found  
It doesn't matter where  
  
But it's a strange world and it's alright  
Sometimes it feels like a war  
Well it's a strange world but not tonight  
Who are we doing it for ?  
Who are we doing it for ?  
  
Sexual terrorist  
Sometimes I feel like the enemy  
Sexual terrorist  
Who do you pretend to be doing it for  
Doing it for ?  
  
What does a woman need from a man ?  
Notches on her belt ?  
But any way to understand  
What isn't known but only felt  
  
Well it's a strange world we're living in  
Sometimes it feels like a war  
No change there, not giving in  
Who are we doing it for ?  
Who are we doing it for ?  
Who are we doing it for ?  
  
Oh sexual terrorist  
Sometimes I feel like the enemy  
Sexual terrorist  
Sometimes I feel like the enemy  
  
Sexual terrorist  
Sometimes I feel like the enemy  
Sexual terrorist  
Sometimes I feel like the enemy  
  
Oh sexual terrorist  
Who are we doing it for ?  
Sexual terrorist  
Who are we doing it for ?  
  
Sexual terrorist  
Who are we doing it for ?  
Sexual terrorist  
Who are we doing it for ?

"
554,Marianne Faithfull,She,"She lives alone with no one  
Who can see she's unhappy.  
She knows what she lost,  
Still she is waiting for more.  
  
She could be living in hell  
And not know someone loves her.  
What can she do,  
What is she waiting for?  
  
The day turns to night  
He just can't find the right words to tell her  
Twisting and turning and looking for  
Something to say.  
  
If you would let me hold you  
I wouldn't walk away  
That's what he wants,  
That's what he wants to say.  
  
What can she lose,  
What is she waiting for?  
  
He knows when she cries  
And he saw through the lies that she told him.  
She's dreaming and planning  
Of how she could ask him to stay.  
  
If you would let me love you,  
I wouldn't be the same.  
Please can we try,  
Please can we try again?

"
555,Marianne Faithfull,She Moved Through The Fair,"My young love said to me, ""My brothers won't mind  
And my father won't slight you for your lack of kind""  
Then she turned her head to me and this she did say  
""It will not be long, love, till our wedding day""  
  
She turned away from me and she moved through the fair  
And I watched her so swiftly move here and move there  
Then she turned away homeward with one star awake  
Like a swan in the evening moves over the lake  
  
Last night, I did dream that my dead love come in  
So softly she entered that her feet made no din  
And she turned her head to me and this she did say  
""It will not be long, love, till our wedding day""

"
556,Marianne Faithfull,She's Got A Problem,"In the end will it matter that you've gone?  
In the end will I go on minding that you've gone?  
Will the night always seem so long?  
Is it really darkest before dawn?  
Will I see whiskey as a Mother in the end?  
In the end will I smash my brains with drinking?  
Till I fall down on the floor  
Will I hiccup and jabber  
Saying things I never meant?  
Will I kiss and cry and wake to find  
A sordid stranger by my bed?  
Will the world shake its sensible head  
And say the words that have to be said?  
She's got a problem  
Every problem has solution in the end  
And solutions must be final  
For help gets so unhelpful near the end  
When I take my last ride  
Down the big dipper slide  
Will I care, will it matter  
If the world should say?  
She had a problem  
She had a problem  
She had a problem  
In the end will it matter that you've gone?  
In the end will I go on minding that you've gone?  
Will the night always seem so long?  
Is it really darkest before dawn?  
Will I see whiskey as a Mother in the end?  

"
557,Marianne Faithfull,Sign Of Judgement,"Yes, sign of judgement, yes  
Sign of judgement, yes  
Sign of judgement time ain't long.  
Yes, sign of judgement, yes  
Sign of judgement, yes  
Sign of judgement time ain't long.  
I don't like old satan  
None of his tempting charms.  
Cheat you at your jesus now  
And roll you in his arms.  
I said yes, sign of judgement, yes  
Sign of judgement, yes  
Sign of judgement time ain't long.  
I don't like old satan,  
Nothing he say or do.  
Tell one lie to hurt us all,  
Then two to make it true.  
Yes, the sign of judgement, yes  
Sign of judgement, yes  
Sign of judgement time ain't long.  
I said yes, the sign of judgement, yes  
Sign of judgement, yes  
Sign of judgement time ain't long.  
Yes, the sign of judgement, yes  
Sign of judgement, yes  
Sign of judgement time ain't long.  

"
558,Marianne Faithfull,Sing Me Back Home,"The warden who led a prisoner down the hallway to his doom  
I stood up to say, goodbye like all the rest  
And I heard him tell the warden just before he reached my cell  
Let my guitar playing friend do my request  
  
Let him sing me back home with a song I used to hear  
Make my old memories come alive  
Oh please, take me away and turn back the years  
Sing me back home before I die  
  
I remember Sunday morning, a choir from off the streets  
They came in to sing a few old gospel songs  
And I heard him tell the singers, there's a song my mama sang  
Won't you sing it once before I move along?  
  
Oh, won't you sing me back home? There's a songs I used to hear  
Make my old memories come alive  
Please, take me away and turn back the years  
Sing me back home before I die  
  
Oh, won't you sing me back home before I die?

"
559,Marianne Faithfull,Sleep,"It is safe to sleep alone  
In a place no one knows  
And to seek life under stones  
In a place water flows.  
  
It is best to find in sleep  
The missing pieces that you lost  
Best that you refuse to weep  
Ash to ash, dust to dust.  
  
It is strange to sleep alone  
In a place no one knows  
Strange to shelter under stones  
In a place water flows.  
  
It is safe to walk with me  
Where you can read the sky and stars,  
Safe to walk upon the sea  
In my sleep we can go far.  
  
It is safe to sleep alone  
In a place no one knows  
And to shelter under stones  
In a place water flows.  
  
It is strange to sleep alone  
In a place no one goes,  
Strange to seek life under stones.  
In my sleep no one knows.

"
560,Marianne Faithfull,Sliding Through Life On Charm,"The family tree was chainsawed Wednesday week  
So now I have to mingle with the meek  
Hey mister, you have finally met your match  
Now everybody wants to kiss my snatch  
  
To go where God knows who has gone before  
I am a muse, not a mistress, not a whore  
Oh, suburban shits who want some class  
All queue up to kiss my ass  
  
And I was only trying to please  
I never got any royalties oh no, not me  
I'm still sliding through life on charm  
Sliding through life on charm  
  
If Marianne was born a man she'd show you all  
A way to piss your life against the wall  
Go ahead why don't you leave me to these thugs  
And creeps who want to fuck a nun on drugs?  
  
Is it such a sin I never ever tried too hard?  
I had to know how far was going too far  
In proper homes throughout the land, Fathers try to understand  
Why Eunice who is seventeen aspires to live her life like me  
  
Oh no, can't ya see, Daddy?  
She's just captivated by my charm  
Sliding through life on charm  
  
Sliding  
Sliding  
Never  
  
I wonder why the schools don't teach anything useful nowadays  
Like how to fall from grace and slide with elegance from a pedestal  
I never asked to be on in the first place  
  
Sliding on charm, sliding on charm  
Sliding on charm, sliding on charm  
Sliding on charm, sliding on charm  
Sliding on charm

"
561,Marianne Faithfull,So Sad,"Strum me hard, strum me fast,  
Fears sure built into every wall.  
Looking hard through the glass,  
Fears sure built in with every waltz.  
  
Looking out at the rain  
Looking in through the storm.  
Treading the waves,  
Come in from harm.  
How could you regret your other words  
Hoping for thrills oh free as a bird  
  
Strum me hard, strum me fast,  
Fears sure built into every wall.  
Looking hard through the glass,  
Fears sure built in with every waltz.  
  
There's a knock at the door,  
I get up oh let you in.  
Travelled and stained,  
Soaked to the skin.  
Welcome my darling, you got here at last  
Come and sit by the fire oh forget what's past.  
  
So sad, so sad,  
So sad, so sad.  
  
Strum me hard, strum me fast,  
Fears sure built into every wall.  
Looking hard through the glass,  
Fears sure built in with every waltz.  
  
Looking out at the rain  
Looking in through the storm.  
Looking back, looking forward,  
Flying up, flying down oh  
What have you found?  
  
So sad, so sad  
What have you found?  
So sad, so sad  
What have you found?  
So sad, so sad  
What have you found?  
So sad, so sad

"
562,Marianne Faithfull,Somebody Loves You,"It's been a long time since you went away  
I stop to think of you most every day  
With all my heart I'm hoping you're okay  
Guess who loves you? Somebody loves you  
I couldn't reach you by the US mail  
You didn't leave a very easy trail  
I tried to telephone to no one bail  
Guess who loves you ? Somebody loves you, I do  
Na na na na na na na na na na, oh, oh  
Na na na na na na na na na na, oh  
Na na na na na na na na na na  
Someone loves you, somebody loves you  
Mind over matter is the game I play  
I'll never each you any other way  
So I send this one thought to you every day  
Guess who loves you? Somebody loves you, I do  
Na na na na na na na na na na, oh, oh  
Na na na na na na na na na na, oh  
Na na na na na na na na na na  
Someone loves you, somebody loves you, I do  
I couldn't reach you by the US mail  
You didn't leave a very easy trail  
I tried to telephone to no one bail  
Guess who loves you? Somebody loves you, I do  
Na na na na na na na na na na, oh, oh  
Na na na na na na na na na na, oh, oh  
Na na na na na na na na na na  
Someone loves you, somebody loves you  

"
563,Marianne Faithfull,Southern Butterfly,"Where I walk  
And life is warm  
Sun and breath  
Hopefully here  
All our hearts are blessed.  
Texas real  
A woman sworn to man  
Here I tried,  
Here I tried  
To be the best.  
So hot it's white and real to me  
I'd stay awake all night  
Asking your silent sympathy.  
I know something new,  
Southern butterfly and you.  
I know something new,  
Southern butterfly with you.  
Texas real  
A woman sworn to man  
Here I tried,  
Here I tried  
To be the best.  
So hot it's fine and real, real me  
I'd stay awake all night  
Asking your silent sympathy.  
I know something new,  
Southern butterfly with you.  
I know something new,  
Southern butterfly and you.  
I know something new,  
Southern butterfly and you.  
I know something new,  
Southern butterfly with you.  

"
564,Marianne Faithfull,Sunny Goodge Street,"On the firefly platform of sunny goodge street  
A violent hash-smoker shook a chocolate machine  
Involved in an eating scene  
Smashing into neon streets in their stillness  
Smearing their eyes on the crazy kali goddess  
Listening to sounds of mingus mellow fantastic.  
""my, my"", they sigh.  
In dull house rooms with coloured lights swinging  
Strange music boxes sadly tinkling  
Drink in the sun shining all around you.  
""my, my"", they sigh.  
The magician, he sparkles in satin and velvet,  
You gaze at his splendour with eyes you've not used yet.  
I tell you his name is love, love, love.  
""my, my"", they sigh.  
""my, my"", so high.  
""my, my"" they sigh.  
Hmm, hmm.  
Hmm, hmm.  
Hmm, hmm.  

"
565,Marianne Faithfull,Surabaya Johnny,"I had just turned sixteen that season  
When you came up from Burma to stay.  
And you told me I ought to travel with you,  
You were sure it would be OK.  
When I asked how you earned your living,  
I can still hear what you said to me:  
You had some kind of job on the railway  
And had nothing to do with the sea.  
  
You said a lot, Johnny,  
All one big lie, Johnny.  
You cheated me blind, Johnny,  
From the minute we met.  
I hate you so, Johnny,  
When you stand there grinning, Johnny.  
Take that damn pipe out of your mouth, you rat.  
  
Surabaya Johnny,  
No one's meaner than you.  
Surabaya Johnny,  
My God and I still love you so.  
Surabaya Johnny,  
Why am I feeling so blue ?  
You have no heart, Johnny,  
And I still love you so.  
  
At the start, every day was Sunday,  
Till we went on our way one fine night.  
And before two more weeks were over,  
You thought nothing I did was right.  
So we trekked up and down through the Punjab,  
From the source of the river to the sea.  
When I look at my face in the mirror,  
There's an old woman staring back at me.  
  
You didn't want love, Johnny,  
You wanted cash, Johnny.  
But I sewed your lips, Johnny,  
And that was that.  
You wanted it all, Johnny,  
I gave you more, Johnny.  
Take that damn pipe out of your mouth, you rat.  
  
Surabaya Johnny.  
No one's meaner than you.  
Surabaya Johnny.  
My God and I still love you so.  
Surabaya Johnny,  
Why am I feeling so blue ?  
You have no heart, Johnny.  
And I still love you so.  
  
I would never have thought of asking  
How you'd got that peculiar name,  
But from one end of the coast to the other  
You were known everywhere we came.  
And one day I

"
566,Marianne Faithfull,Sweetheart,"Sweetheart,  
I'm changing my role in life.  
I'm not rearranging the main things in my life.  
I ain't sacrificing what I hold as true.  
I ain't sacrificing, sweetheart, even for you.  
  
Sweetheart, I'm changing my mode of life.  
I'm not rearranging the main things in my life.  
I'm not giving up, now, in mixed company.  
I'll be holding on, now, looking to find my identity.  
  
My freedom means too much to give up now.  
It doesn't matter to you anyhow.  
  
Sweetheart.  
Sweetheart.  
  
My freedom means too much to give up now,  
And did it matter so much anyhow.  
  
Sweetheart,  
I'm changing my role in life.  
I ain't rearranging the main things in my life.  
I ain't sacrificing what I hold as true.  
I ain't sacrificing, sweetheart, even for you.  
  
My freedom means too much to give up now,  
And did it matter so much anyhow.  
  
Sweetheart.  
Sweetheart.  
Sweetheart.

"
567,Marianne Faithfull,Tenderness,"I've noticed how few emotions stand the test of time.  
Feelings come, feelings go, and the days are fine.  
  
Night is dark, night is cold,  
Passion lies down to die.  
Tenderness [Repeats]  
  
It's funny how romance fails us, giving way to love.  
You look around, feel your freedom you're a slave to love.  
  
Night is dark, night is cold,  
Passion lies down to die.  
Tenderness spirit moves me  
Tenderness try to show me  
Tenderness come on show me  
Tenderness feelings grow and change.  
  
I've noticed how few emotions stand the test of time.  
Feelings come, feelings go, and the days are fine.  
  
Night is dark, night is cold,  
Passion lies down to die.  
Tenderness really moves me  
Tenderness try to show me  
Tenderness come on show me  
Tenderness feelings grow and change.  
  
Don't think that because I don't know what's happening  
That I ain't achin'  
I never thought you would be showin'  
Just what you been takin'.  
It's not as simple as that  
Don't think I don't know just when my heart's breakin'?  
  
I ain't chosen I ain't chosen  
I ain't chosen chosen chosen chosen chosen.  
  
Tenderness [Repeats]

"
568,Marianne Faithfull,That Was The Day,"Going home in a trailer filled with canada dry,  
Looking forward to being with you.  
Got in to the broadway and what do I find ?  
Some lady's been sleeping there, too.  
I was dreamin' of our meetin' all down the m1  
'cause I hadn't seen you for so long.  
Then out of the blue, something came down and warned me  
And I sat there and wrote down this song.  
That was the day that the coke came to nashville,  
That was the day I laughed till I cried.  
That was the day all my dreams turned to ashes  
And I lost my blues and I smiled.  
Well, I walked in the door and I heard you two laughing,  
Just like I'd hoped that we'd do.  
So I went up the stairs, left your keys on the table,  
And I wrote on the mirror, 'we're through!'.  
That was the day that the coke came to nashville,  
That was the day that I had, honey.  
That was the day that the coke came to nashville,  
And I've got the blues out just bad.  
Going home on a train, going back to my mother,  
Feeling better already, keep telling myself:  
'don't you cry, you'll forget him and find a new lover,  
So let's sit back and drink to his health.'  
That was the day that the coke came to nashville,  
That was the day I laughed till I cried.  
That was the day that I felt my heart breaking,  
Ain't it funny, after all I've survived.  
Ain't it funny, after all I've survived.  

"
569,Marianne Faithfull,That's Right Baby,"That's right baby,  
It seems to me you've won.  
Slip tight, baby,  
You had a lot of fun.  
  
You tried to make a fool of me  
And I'm the fool who just couldn't see.  
  
That's right baby,  
Laugh until you cry.  
Good night baby,  
But may I ask you why?  
  
I gave you everything I had  
Babe, that couldn't be so bad?  
  
I wonder why there's no tear in your eye.  
I wonder why there's love left for me.  
  
That's right baby  
Get it while you can.  
Look right baby  
You'll see with another man.  
  
While you're waiting all alone  
You'll try to call but I won't be home.

"
570,Tom Jones,A Girl Like You,"You go to sleep, I want to sail in your hair  
And when you speak, you know you got to make sense  
You want to say that it's me you know less  
I say a girl like you, she was born to be blessed  
  
My hands are yours, and you can take them from me  
And take my mouth, I have nothing to say  
I want to fly to some other place  
I say a girl like you, she was born to be kissed  
Born to be kissed  
  
One thousand times and your sisters too  
One thousand times, a girl like you  
You're gonna say that you want to be free  
But when you fall, you'll know you'll fall back to me  
You want to fly, and there's no disgrace  
I say a girl like you, she was born to be blessed  
  
My hands are yours cause I don't know how to pray  
Take my mouth, I have nothing to say  
I lift my heart up to a higher place  
Up to a girl like you, who was born to be kissed  
Oh, born to be kissed  
  
One thousand times and your sisters too  
One thousand times, a girl like you  
  
One thousand times and your sisters too  
One thousand times, a girl like you  
One thousand times and your mother too  
One thousand times, a girl like you  
  
One thousand times and your sisters too  
One thousand times, a girl like you  
Aw, yeah  
And your sisters too  
One thousand times, a girl like you  
Oh, one thousand times and your sisters too  
One thousand times, I said a girl like you  
Oh, one thousand times and your sisters too.

"
571,Tom Jones,A Minute Of Your Time,"For you to think of me  
It would only take a minute of your time  
To spare one thought for me  
Would you miss just one minute of your time?  
  
When you are far away  
I'd like to be part of your time each day  
So think of me  
  
A minute of your time  
Is all it takes to bring us close  
When we are far apart  
  
And if I'm on your mind  
I know that there's a chance  
You'll find that I'm right there in your heart  
One minute ev'ry day  
May help to keep the wolf away  
Until that moment you are back to stay  
But better still I'd like to think you think of me  
Ev'ry minute of your time

"
572,Tom Jones,A New Kind Of Fire,"A new kind of fire, burning inside  
Wonderful feelings, I just can't hide  
Life is worth living  
Love can inspire such a new kind of fire  
  
Silent, sweet surrender  
A broken heart remembers the first time  
Last moments sweet and tender  
Cold and dying embers when love dies  
  
In the quiet of the mist  
When two lovers kissed the very last time  
But we're right here tonight  
It's love at first sight and we're doing alright  
  
A new kind of fire burning inside  
Wonderful feelings I just can't hide  
Life is worth living  
Love can inspire such a new kind of fire  
  
Mexican morning, we danced until dawn  
In the moonlight  
In blue Acapulco, nobody that we know  
Is just right  
No thought of tomorrow  
And sorrow is clear out of sight  
But right here tonight  
Love is alright  
And we're lost in the light  
  
A new kind of fire burning inside  
Wonderful feelings I just can't hide  
Life is worth living  
Love can inspire such a new kind of fire  
  
A new kind of fire burning inside  
Wonderful feelings I just can't hide  
Life is worth living  
Love can inspire such a new kind of fire  
  
A new kind of fire burning inside  
Wonderful feelings I just can't hide  
Life is worth living  
Love can inspire such a new kind of fire  
  
A new kind of fire burning inside  
Wonderful feelings I just can't hide  
Life is worth living  
Love can inspire such a new kind of fire  
A new kind of fire burning inside

"
573,Tom Jones,A Taste Of Honey,"Cold winds may blow over icy seas  
And I'll take with me the warmth  
A taste of honey  
Tasting much sweeter than wine  
I'll leave behind my heart to wear  
And may it always remind you of  
A taste of honey  
Tasting much sweeter than wine  
I'll return, I will return  
I'll come back for the honey and you  
He never came back to his love so fair  
And so she died dreaming of his kiss  
His kiss was honey  
Tasting more bitter than wine  
I'll return, I will return  
I'll come back for the honey and you  
I'll come back for the honey and you  

"
574,Tom Jones,A Woman's Touch,"Right from the first day one man stood alone  
And somehow he missed what didn't exist how could he have known  
He looked all around him and lifted his head  
For he heard a voice and rose to rejoice as somebody said  
  
This place needs a woman's touch  
To share in the plan  
For without a woman's touch  
Life don't mean much to a man  
  
Up through the ages, the story's the same  
A king to himself, alone with his wealth is living in vain  
His castle will crumble and he'll wonder why  
'Cause wealthy or poor, there's one thing for sure, he just can't deny  
  
The need of a woman's touch  
To share in the plan  
For without a woman's touch  
Life don't mean much to a man  
  
I was a drifter who couldn't be tamed  
So reckless and wild but lost like a child  
Whose dreams never came  
  
Then I felt the pleasures of love's happiness  
One look in her eyes and I realized  
I've truly been blessed  
  
Thank God for a woman's touch  
To share in the plan  
For it took my woman's touch  
To make me feel like a man  
  
Thank God for a woman's touch  
To share in the plan  
For it took my woman's touch  
To make me feel like a man

"
575,Tom Jones,After The Tears,"Do you want a shoulder  
I only want to hold you  
In your hour of need  
I hate to say I told you so  
But you should've let him go  
It just wasn't meant to be  
  
Let me make your pain a little lighter  
I can help you make your world a little brighter  
  
I'll be there when the shouting's over  
I'll be here after the tears  
You just may need me to hold you  
I'll be here after the tears  
  
Just a matter of time now  
Till I make you mine now  
It could happen any day  
Waited patiently  
Now it looks like you're gonna be free  
The tide is turning my way  
  
I'll see you through all the confussion  
I'll be your only true solution  
  
I'll be here when the party's over  
I'll be here after the tears  
You just may need another lover  
I'll be here after the tears  
  
Hold on  
Love is not so far away  
Can you hear it calling  
Be strong  
I'll be waiting in the wings  
  
(I'll be here when the shouting's over)  
i can make it better  
(I'll be here after the tears)  
I can make it better  
(You just may need me to hold you)  
I can make it better  
(I'll be here after the tears)  
(I can make it better)  
  
I'll be here when the party's over  
(I can make it better)  
I'll be here after the tears  
(I can make it better)  
You just may need another lover  
(I can make it better)  
I'll be here after the tears  
(I can make it better)

"
576,Tom Jones,Ain't No Sunshine When She's Gone,"Ain't no sunshine when she's gone  
It's not warm when she's away  
Ain't no sunshine when she's gone  
She's gone much too long  
Any time she goes away  
  
Ain't no sunshine when she's gone  
Wonder if she's gone to stay  
Ain't no sunshine when she's gone  
And this house just ain't no home  
Anytime she goes away  
  
I know  
She's gone to stay  
It's breakin' me up  
Anytime she goes away  
Gotta leave the young thing alone  
There ain't no sunshine when she's gone  
  
Ain't no sunshine when she's gone  
It's not warm when she's away  
Ain't no sunshine when she's gone  
And she's gone much too long  
Any time she goes away  
  
Ain't no sunshine when she's gone  
I wonder if she's gone to stay  
There ain't no sunshine when she's gone  
And this house just ain't a home  
Any time she goes away  
  
I know  
She's gone to stay  
It's breaking me up  
Any time she goes away  
Gotta leave the young thing alone  
There ain't no sunshine when she's gone  
  
Ain't no sunshine when she's gone  
I wonder if she's gone to stay  
Ain't no sunshine when she's gone  
And this house just ain't no home  
Any time she goes away  
Any time she goes away

"
